"Code_UAI","Code_INSEE","Code_EPCI","Nom_EPCI","Nom_Ecole","Type_Patrimoine","Proprietaire_FFO_Forme","Proprietaire_FFO_Denomination","Commune","Surface_M2","Annee_Construction","Statut_DPE","Annee_DPE","Classe_DPE","Conso_Annuelle_kWh","Conso_Specifique_kWh_M2","Facture_Annuelle_Euros","Economie_Annuelle_Euros","Economie_Realiste_Euros","Economie_Plancher_66pct_Euros","Modele_Financement","CAPEX_Total","CAPEX_HT_Euros","Subventions_Etat_Euros","Subventions_Pessimiste_Euros","Subventions_Optimiste_Euros","Subventions_Fourchette_Label","CEE_Euros","Part_Fonds_Euros","Part_Fonds_Pessimiste_Euros","Part_Fonds_Optimiste_Euros","Pack_CAPEX_Total","Pack_Gain_Net_Pessimiste_Total","Financement_Statut","Statut_Projet_EPCI","Package_ID","Argumentaire_Loi_ELAN","Argumentaire_MGPE_PD","MGPE_Loyer_Lt_Euros","MGPE_Redevance_Ft_Euros","MGPE_Part_Services_St_Euros","MGPE_Duree_Contrat_Ans","Gain_Net_Contractuel_Euros","Gain_Net_Annuel_Mairie_Euros","Gain_Net_Pessimiste_Euros","Gain_Net_Optimiste_Euros","Gain_Net_Fourchette_Label","Gain_Net_Plancher_66pct_Euros","Fonds_ROI_Annees","Fonds_ROI_Pessimiste_Annees","Fonds_ROI_Optimiste_Annees","Fonds_ROI_Fourchette_Label","Taux_Subvention_Pessimiste_Pct","Taux_Eco_Realiste_Pessimiste_Pct","Ratio_PAC_W_M2","Alerte_Surdimensionnement","Alerte_Surdimensionnement_Note","Score_Eligibilite_Closing","Closing_Temperature","Alerte_Financement","Email_Mairie","Artisan_Nom","Artisan_Distance_KM","Artisan_Email","Artisan_Tranche_Effectif","Artisan_Effectif_Label","Artisan_Effectif_Min","Type_Travaux","Puissance_PAC_kW","Ouvriers_Requis","Duree_Estimee_Semaines","Periode_Ideale_Chantier","Latitude","Longitude"
"0383016X","38318","200077014","200077014","Ecole primaire Françoise Dolto","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Pont-Evêque","1997","0","G (220 kWh/m²/an)","2019","G","439340","220","97490","43871","24129",,"fourchette","239640","199700","119820","119820","159760","119 820 € à 159 760 €","1054","118766","118766","78826","2794620","72680","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200077014","En tant que propriétaire du groupe scolaire Ecole primaire Françoise Dolto, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1997 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Pont-Evêque (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1997 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 18 646 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 119 820 € à 159 760 €. Gain net annuel mairie (fourchette) : 4 358 € à 18 513 €/an. ROI part fonds (fourchette) : 4.3 à 27.3 ans.","19771","13780","5991","12","24100","4358","4358","18513","4 358 € à 18 513 €/an","9184","27.3","27.3","4.3","4.3 à 27.3 ans","50","55","80.1","false",,"74","⚡ Tiède",,"mairie@ponteveque.fr","RENE MOLE","0.1","contact@renemole.fr","11","10 à 19 salariés","10","Rénovation Moyenne","160","6","10","Été 2026 + Automne 2026","45.530786112617974","4.912710635928598"
"0383020B","38545","200040715","200040715","Ecole primaire André Malraux","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Vif","2968","1925","E (220 kWh/m²/an)",,"Estimé","652960","220","144892","65201","45641",,"fourchette","534240","445200","240408","240408","356160","240 408 € à 356 160 €","2564","291268","291268","175516","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole primaire André Malraux, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2968 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Vif (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2968 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 44 391 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 240 408 € à 356 160 €. Gain net annuel mairie (fourchette) : -1 511 € à 16 843 €/an. ROI part fonds (fourchette) : — à 10.4 ans.","47152","33796","13356","12","18049","-1511","-1511","16843","-1 511 € à 16 843 €/an","-4119",,,"10.4","— à 10.4 ans","45","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","53","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@ville-vif.fr","PIERRE STREIFF","17.9","contact@streiff.com","21","50 à 99 salariés","50","Rénovation Lourde","237","12","11","Été 2026 + Automne 2026","45.05373513990855","5.667270188884057"
"0380382J","38131","200077014","200077014","Ecole primaire","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Les Côtes-d'Arey","2690","1930","E (220 kWh/m²/an)",,"Estimé","591800","220","131320","59094","41366",,"fourchette","484200","403500","314730","314730","322800","314 730 € à 322 800 €","2324","167146","167146","159076","2794620","72680","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200077014","En tant que propriétaire du groupe scolaire Ecole primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2690 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Les Côtes-d'Arey (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2690 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 29 915 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 314 730 € à 322 800 €. Gain net annuel mairie (fourchette) : 9 867 € à 15 266 €/an. ROI part fonds (fourchette) : 10.4 à 16.9 ans.","31499","19394","12105","12","27595","9867","9867","15266","9 867 € à 15 266 €/an","7503","16.9","16.9","10.4","10.4 à 16.9 ans","65","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","62","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","secretariat@lescotesdarey.fr","MERLIN ETUDE DEVELOPPEMENT THERMIQUE","20.6","f.gautier@merlin-vergnaud.fr","21","50 à 99 salariés","50","Rénovation Lourde","215","12","10","Été 2026 + Automne 2026","45.457744858320694","4.868789902376452"
"0380689T","38214","200018166","200018166","Ecole primaire","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Lumbin","1906","0","G (220 kWh/m²/an)","2018","G","419320","220","93047","41871","23029",,"fourchette","228720","190600","152480","152480","152480","152 480 € à 152 480 €","1006","75234","75234","75234","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1906 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Lumbin (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1906 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 13 734 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 152 480 € à 152 480 €. Gain net annuel mairie (fourchette) : 8 582 € à 17 669 €/an. ROI part fonds (fourchette) : 4.3 à 8.8 ans.","14447","8729","5718","12","27424","8582","8582","17669","8 582 € à 17 669 €/an","13188","8.8","8.8","4.3","4.3 à 8.8 ans","66.7","55","79.7","false",,"76","🔥 Chaud",,"bienvenue@lumbin.fr","P.B.F PLOMBIERS - MIROITIERS","8.8","contact@pbf-alpes.fr","11","10 à 19 salariés","10","Rénovation Moyenne","152","6","9","Été 2026 + Automne 2026","45.306406503488546","5.908889511894116"
"0380877X","38316","243800935","243800935","Ecole maternelle Les Ecureuils","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Pont-de-Chéruy","1167","1910","D (247 kWh/m²/an)","2021","D","287701","246.53","63841","28728","20110",,"fourchette","210060","175050","94527","94527","140040","94 527 € à 140 040 €","1008","114525","114525","69012","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire Ecole maternelle Les Ecureuils, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1167 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Pont-de-Chéruy (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1167 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 17 454 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 94 527 € à 140 040 €. Gain net annuel mairie (fourchette) : 1 570 € à 8 941 €/an. ROI part fonds (fourchette) : 7.7 à 72.9 ans.","18540","13288","5252","12","10188","1570","1570","8941","1 570 € à 8 941 €/an","420","72.9","72.9","7.7","7.7 à 72.9 ans","45","70","79.7","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.7 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","59","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.7 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil.mairie@pontdecheruy.fr","SEGURA SAS","4.8","contact@segura-plomberie-chauffage.fr","11","10 à 19 salariés","10","Rénovation Lourde","93","6","8","Été 2026 + Automne 2026","45.74852929370947","5.175580386463641"
"0380943U","38344","200085751","200085751","Ecole maternelle Paul Langevin","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Roussillon","2086","0","F (220 kWh/m²/an)","2013","F","458920","220","101834","45825","25204",,"fourchette","250320","208600","125160","125160","166880","125 160 € à 166 880 €","1101","124059","124059","82339","517080","17531","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-200085751","En tant que propriétaire du groupe scolaire Ecole maternelle Paul Langevin, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2086 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Roussillon (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2086 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 19 477 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 125 160 € à 166 880 €. Gain net annuel mairie (fourchette) : 4 552 € à 19 338 €/an. ROI part fonds (fourchette) : 4.3 à 27.3 ans.","20652","14394","6258","12","25173","4552","4552","19338","4 552 € à 19 338 €/an","9593","27.3","27.3","4.3","4.3 à 27.3 ans","50","55","80.1","false",,"73","⚡ Tiède",,"mairie.accueil@ville-roussillon-isere.fr;urbanisme@ville-roussillon-isere.fr","LOPEZ PLOMBERIE ELECTRICITE","2.9","contact@lpe38.fr","12","20 à 49 salariés","20","Rénovation Moyenne","167","12","5","Été 2026 + Automne 2026","45.36334118115725","4.802720069126659"
"0381440J","38545","200040715","200040715","Ecole primaire Saint-Exupéry","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Vif","1970","1871","G (220 kWh/m²/an)","2021","G","433400","220","96171","43277","30294",,"fourchette","354600","295500","177300","177300","236400","177 300 € à 236 400 €","1702","175598","175598","116498","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole primaire Saint-Exupéry, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1970 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Vif (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1970 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 27 575 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 177 300 € à 236 400 €. Gain net annuel mairie (fourchette) : 1 054 € à 11 180 €/an. ROI part fonds (fourchette) : 10.4 à 166.6 ans.","29240","20375","8865","12","14037","1054","1054","11180","1 054 € à 11 180 €/an","-677","166.6","166.6","10.4","10.4 à 166.6 ans","50","70","80.2","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.2 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","58","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80.2 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@ville-vif.fr","EOLYA","20.8","commerce@eolya.com","12","20 à 49 salariés","20","Rénovation Lourde","158","6","14","Été 2026 + Automne 2026","45.027945845615314","5.654199892092127"
"0381568Y","38516","200040715","200040715","Ecole maternelle Brise des Neiges","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","La Tronche","1300","1937","D (308 kWh/m²/an)","2019","D","401037","308.49","88990","40046","28032",,"fourchette","234000","195000","105300","105300","156000","105 300 € à 156 000 €","1123","127577","127577","76877","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole maternelle Brise des Neiges, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1300 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour La Tronche (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1300 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 19 444 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 105 300 € à 156 000 €. Gain net annuel mairie (fourchette) : 7 379 € à 15 994 €/an. ROI part fonds (fourchette) : 4.8 à 17.3 ans.","20653","14803","5850","12","19393","7379","7379","15994","7 379 € à 15 994 €/an","5777","17.3","17.3","4.8","4.8 à 17.3 ans","45","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","65","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@ville-latronche.fr","EOLYA","4","commerce@eolya.com","12","20 à 49 salariés","20","Rénovation Lourde","104","6","9","Été 2026 + Automne 2026","45.20539014335066","5.738110250386196"
"0381793T","38423","200040715","200040715","Ecole maternelle Le Néron","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Saint-Martin-le-Vinoux","1818","1960","E (220 kWh/m²/an)","2021","E","399960","220","88751","39938","27957",,"fourchette","327240","272700","147258","147258","218160","147 258 € à 218 160 €","1571","178411","178411","107509","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole maternelle Le Néron, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1818 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Saint-Martin-le-Vinoux (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1818 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 27 191 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 147 258 € à 218 160 €. Gain net annuel mairie (fourchette) : -925 € à 10 318 €/an. ROI part fonds (fourchette) : — à 10.4 ans.","28882","20701","8181","12","11056","-925","-925","10318","-925 € à 10 318 €/an","-2523",,,"10.4","— à 10.4 ans","45","70","79.8","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.8 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","64","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 79.8 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@smlv.fr","EOLYA","0.5","commerce@eolya.com","12","20 à 49 salariés","20","Rénovation Lourde","145","6","13","Été 2026 + Automne 2026","45.21650828972914","5.693269437547911"
"0381795V","38439","200018166","200018166","Ecole maternelle","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Crêts en Belledonne","1397","1973","G (220 kWh/m²/an)","2014","G","307340","220","68199","30690","21483",,"fourchette","251460","209550","167640","167640","167640","167 640 € à 167 640 €","1207","82613","82613","82613","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole maternelle, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1397 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Crêts en Belledonne (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1397 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 15 089 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 167 640 € à 167 640 €. Gain net annuel mairie (fourchette) : 5 610 € à 7 928 €/an. ROI part fonds (fourchette) : 10.4 à 14.7 ans.","15873","9586","6287","12","14817","5610","5610","7928","5 610 € à 7 928 €/an","4382","14.7","14.7","10.4","10.4 à 14.7 ans","66.7","70","80.2","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.2 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","69","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.2 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","cretsenbelledonne@mairieceb.fr","VITTON","14.2","secretariat@vitton-73.fr","11","10 à 19 salariés","10","Rénovation Lourde","112","6","10","Été 2026 + Automne 2026","45.373627756364705","6.0443240440496755"
"0381922H","38006","200018166","200018166","Ecole primaire Pierre Rambaud","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Allevard","1473","0","D (294 kWh/m²/an)","2020","D","433091","294.02","96103","43246","23785",,"fourchette","176760","147300","79542","79542","117840","79 542 € à 117 840 €","778","96440","96440","58142","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole primaire Pierre Rambaud, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1473 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Allevard (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1473 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 14 695 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 79 542 € à 117 840 €. Gain net annuel mairie (fourchette) : 8 176 € à 21 821 €/an. ROI part fonds (fourchette) : 2.7 à 11.8 ans.","15609","11190","4419","12","27637","8176","8176","21821","8 176 € à 21 821 €/an","12933","11.8","11.8","2.7","2.7 à 11.8 ans","45","55","80.1","false",,"61","⚡ Tiède",,"contact@allevard.fr","VITTON","12.1","secretariat@vitton-73.fr","11","10 à 19 salariés","10","Rénovation Moyenne","118","6","7","Été 2026 + Automne 2026","45.39311875430237","6.071500060423082"
